Date;Eurostoxx50 ;CAC 40;Dow Jones;Eurostoxx Banks;Airbus SE;AXA SA;Carrefour SA;Daimler AG;Deutsche Telekom AG;Kering;Société Générale;Veolia Environnement SA;Vinci SA;S&P 500
06/09/2018;3295,95;5243,84;8753,17;105,56;104,28;21,97;15,19;54,32;13,44;430,1;35,9;17,88;80,4;2878,05
07/09/2018;3293,36;5252,22;8719,62;104,2;104,84;21,79;15,61;54,48;13,59;447,2;35,4;17,73;80,24;2871,68
10/09/2018;3309,28;5269,63;8759,3;105,81;104,8;21,98;16,15;54,5;13,65;448,5;35,63;17,73;80,9;2877,13
11/09/2018;3311,66;5283,79;8774,09;105,5;106,76;21,85;15,98;54,05;13,7;440,2;35,56;17,93;80,96;2887,89
12/09/2018;3326,6;5332,13;8773,73;105,24;106,7;21,93;16,29;54,53;13,66;455,3;35,17;17,81;80,76;2888,92
13/09/2018;3333,68;5328,12;8803,01;106,36;105,64;22,04;16,18;55,09;13,7;446,6;35,52;17,83;80,5;2904,18
14/09/2018;3344,63;5352,57;8819,73;106,89;106,2;22,15;16,15;55,54;13,75;447,2;35,81;17,61;80,72;2904,98
17/09/2018;3346,11;5348,87;8784,01;108,16;106,3;22,23;16,33;55,41;13,77;441;36,31;17,65;80,58;2888,8
18/09/2018;3358,46;5363,79;8828,1;108,6;104,94;22,41;16,59;55,77;13,9;441,3;36,36;17,48;81,8;2904,31
19/09/2018;3368,56;5393,74;8833,13;110,42;106,36;22,8;16,83;56,32;13,75;443;37,16;17,23;80,82;2907,95
20/09/2018;3403,12;5451,59;8885,68;111,78;106,46;23,02;16,68;57,21;13,84;449,3;37,87;17,34;81,86;2930,75
21/09/2018;3430,81;5494,17;8909,81;112,01;106,8;23,35;16,59;57,61;13,9;454,7;37,85;17,51;83;2929,67
24/09/2018;3410,44;5476,17;8828,31;110,9;105,98;23,32;16,46;56,13;13,8;456,5;37,85;17,39;81,56;2919,37
25/09/2018;3419,78;5479,1;8787,45;111,74;105,08;23,48;16,35;54,74;13,85;460,4;38,07;17,12;82,16;2915,56
26/09/2018;3433,15;5512,73;8767,41;111,25;108,48;23,7;16,44;54,83;13,97;458,9;38,16;17,21;82,2;2905,97
27/09/2018;3449,79;5540,41;8790,47;110,9;108,9;23,59;16,53;55,59;14,08;464;38,04;17,34;82,4;2914
28/09/2018;3399,2;5493,49;8810,24;106,55;108,18;23,15;16,5;54,35;13,89;461,7;36,97;17,19;82,02;2913,98
01/10/2018;3414,16;5506,82;8849,79;105,3;107,4;23,06;16,56;54,88;13,89;468,4;36,6;17,25;82;2924,59
02/10/2018;3388,99;5467,89;8861,65;104,66;105,68;23,12;16,48;56;13,86;459,9;36,54;17,45;81,24;2923,43
03/10/2018;3405,48;5491,4;8871,98;105,39;107,06;23,24;16,57;56;13,86;462,6;36,76;17,29;81,5;2925,51
04/10/2018;3375,08;5410,85;8828,42;106,08;105,26;23,68;16,22;56,44;14,07;437,8;37;17,12;80,96;2901,61
05/10/2018;3345,51;5359,36;8792,59;105,04;104;23,71;15,69;55,61;14,02;429,1;36,81;17,17;80,84;2885,57
08/10/2018;3309,72;5300,25;8809,41;103,42;103,62;23,51;15,64;54,6;13,95;420,2;36,3;17,05;80,2;2884,43
09/10/2018;3321,79;5318,55;8759,21;104,28;102,5;23,51;15,33;54,42;13,91;421,9;36,25;17,39;79,54;2880,34
10/10/2018;3266,9;5206,22;8495,34;104,28;98,99;23,45;15,63;53,6;14,29;381,3;36,65;17,27;78,9;2785,68
11/10/2018;3209,19;5106,37;8328,92;102,36;97,33;22,62;15,68;52,7;14;372,3;36,07;16,71;77,56;2728,37
12/10/2018;3194,41;5095,98;8405,11;101,84;100,26;22,47;16;52,89;13,86;379,7;35,66;16,59;77,04;2767,13
15/10/2018;3210,37;5095,07;8406,28;101,92;97,81;22,58;15,89;52,92;14,15;370,9;35,34;16,62;77,14;2750,79
16/10/2018;3257,34;5173,05;8568,52;102,85;101,72;22,52;15,55;53,23;14,26;381,9;35,41;16,94;78,72;2809,92
17/10/2018;3243,08;5144,95;8535,07;102,33;100,86;22,52;15,58;52,76;14,4;378,3;35,15;16,89;78,44;2809,21
18/10/2018;3211,59;5116,79;8413,1;100,08;99,31;22,56;17,03;52,41;14,55;365,9;34,9;16,78;78,04;2768,78
19/10/2018;3210,82;5084,66;8452,3;99,51;97,95;22,37;17,12;51,39;14,66;360,2;34,45;16,86;77,64;2767,78
22/10/2018;3190,09;5053,31;8419,82;98,35;96,31;22,49;16,88;50,81;14,57;367;34,09;16,94;76,72;2755,88
23/10/2018;3140,94;4967,69;8344;97,1;94,14;22,15;16,97;50,48;14,42;353,1;33,6;16,87;74,46;2740,69
24/10/2018;3130,33;4953,09;8181,6;94,95;95,31;21,96;16,9;50;14,55;370;32,71;16,7;77,22;2656,1
25/10/2018;3164,4;5032,3;8281,23;96,4;97,94;22,08;16,86;51,35;14,44;381,1;32,89;17,15;78,34;2705,57
26/10/2018;3134,89;4967,37;8175,23;95,43;96,15;21,81;16,65;51,37;14,2;377,4;32,37;17,05;77,44;2658,69
29/10/2018;3154,93;4989,35;8129,97;97,01;95,83;21,98;17,1;52,43;14,22;381,4;32,63;17,06;77,88;2641,25
30/10/2018;3147,13;4978,53;8278,31;96,26;93,9;21,97;17,16;52,12;14,39;376,1;32,11;17,78;78,54;2682,63
31/10/2018;3197,51;5093,44;8314,03;96,89;97,71;22,14;17,15;52,36;14,5;393,6;32,48;17,62;78,88;2711,74
01/11/2018;3204,21;5085,78;8396,08;98,31;96,5;22,18;17,28;52,57;14,45;399;32,68;17,61;78,68;2740,37
02/11/2018;3214,41;5102,13;8367,13;99,74;95,61;22,24;17,43;53,14;14,39;421;33,13;17,57;77,94;2723,06
05/11/2018;3217,37;5101,39;8419,85;99,37;95,38;22,06;17,44;52,69;14,47;410;33,22;17,87;78,34;2738,31
06/11/2018;3207,42;5075,19;8486,78;98,86;95,85;22,01;17,25;52,27;14,51;409,9;33,07;17,95;77,44;2755,45
07/11/2018;3246,16;5137,94;8656,47;100,36;96,09;22,24;17,52;52,3;14,68;411,5;33,16;18,46;79,32;2813,89
08/11/2018;3237,6;5131,45;8641,32;100,45;95,65;22,32;17,83;51,3;14,66;407,4;33,87;18,5;78,56;2806,83
09/11/2018;3229,49;5106,75;8561,83;99,17;94,68;22,31;17,58;50,76;14,7;393,2;33,69;18,89;78,84;2781,01
12/11/2018;3194,08;5059,09;8403,44;97,84;94,39;22,06;17,44;50,41;14,69;388,7;33,21;18,58;78,02;2726,22
13/11/2018;3224,82;5101,85;8402,01;99,23;96,42;22,23;17,53;51,89;14,92;400,8;33,66;18,65;78,2;2722,18
14/11/2018;3205,36;5068,85;8349,16;98,63;95,53;22,02;17,4;52,29;14,97;397,6;33,48;18,58;78,22;2701,58
15/11/2018;3190,31;5033,62;8408,19;97,59;93,86;21,82;17,51;51,06;14,93;392,9;33,24;18,39;77,38;2730,2
16/11/2018;3180,74;5025,2;8449,46;97;92,89;21,61;17,5;50,49;15,13;389,6;33,1;18,5;77,1;2736,27
19/11/2018;3160,33;4985,45;8366,6;96,85;92,57;21,69;17,36;50,45;15,17;382,6;33,03;18,47;76,8;2690,73
20/11/2018;3116,07;4924,89;8181,95;94,53;91,07;21,16;17,22;49,78;15,19;374,2;32,33;18,55;76,38;2641,89
21/11/2018;3153,91;4975,5;8199,85;96,03;93,17;21,15;17,26;50,84;15,31;383;32,75;18,79;77,02;2649,93
22/11/2018;3126,67;4938,14;8199,85;95,09;92,33;20,86;16,93;50,42;15,11;388;32,47;18,41;76,62;2649,93
23/11/2018;3137,21;4946,95;8167,4;95,38;93,41;20,91;16,66;50,67;15,22;390,3;32,54;18,61;76,86;2632,56
26/11/2018;3172,71;4994,98;8266,61;98,16;93,58;21,22;16,48;51,94;15,38;389,6;33,24;18,77;78,54;2673,45
27/11/2018;3166,42;4983,15;8305,13;97,66;93,7;21,27;16,62;50,69;15,48;387,4;33,01;18,96;78,16;2682,17
28/11/2018;3168,29;4983,24;8481,05;97,75;93,5;21,42;16,75;50,62;15,38;387,9;32,91;19;77,96;2743,79
29/11/2018;3174,16;5006,25;8455,23;97,53;94,86;21,54;16,42;50,67;15,39;388,7;32,83;18,74;77,58;2737,76
30/11/2018;3173,13;5003,92;8545,83;96,85;94,62;21,52;15,9;49,7;15,49;384;32,46;18,78;77,1;2760,17
03/12/2018;3214,99;5053,98;8619,47;98,48;95,7;21,58;14,98;51,95;15,45;413,5;32,85;18,79;75,4;2790,37
04/12/2018;3189,25;5012,66;8363,02;96,2;94,27;21,24;15,3;50,45;15,43;405,4;32,17;18,76;76,66;2700,06
05/12/2018;3150,27;4944,37;8363,02;95,65;92,31;20,65;14,91;50;15,32;403,2;31,78;18,54;74,66;2700,06
06/12/2018;3045,94;4780,46;8343,42;91,55;88,64;19,97;14,4;46,91;15,03;390,9;30,56;18,01;70,98;2695,95
07/12/2018;3058,53;4813,13;8153,5;91,58;89,07;19,72;14,58;46,74;15,11;395,3;30,46;18,01;72,68;2633,08
10/12/2018;3016,99;4742,38;8147,31;89,19;87,49;19,36;14,67;45,47;14,99;389,3;29,53;17,6;71,66;2637,72
11/12/2018;3055,32;4806,2;8129,57;89,42;88,6;19,19;14,86;46,7;15,08;399,4;29,59;18,05;73,7;2636,78
12/12/2018;3107,97;4909,45;8155,06;92,09;91,48;19,35;15,15;47,42;15,19;409,7;30,41;18,4;74,78;2651,07
13/12/2018;3112,17;4896,92;8143,86;92,78;89,97;19,32;15,23;47,54;15,08;411,4;30,49;18,6;74,5;2650,54
14/12/2018;3092,6;4853,7;8010,05;92,04;88,67;19,2;14,93;47,37;15,11;404,4;29,85;18,52;73,52;2599,95
17/12/2018;3063,65;4799,87;7844,65;90,31;87,65;19,02;14,61;47,42;15,22;403,1;29,03;18,56;72,36;2545,94
18/12/2018;3040,13;4754,08;7862,88;90,03;88,65;18,97;14,65;47,1;15,14;402,5;28,81;18,2;71,34;2546,16
19/12/2018;3051,38;4777,45;7727,82;90,53;87,2;18,95;14,91;47,23;15,38;407,7;28,9;18,39;71,6;2506,96
20/12/2018;3000,06;4692,46;7616,5;87,43;83,33;18,69;14,85;46,52;15,13;399,9;27,93;18,27;71,42;2467,42
21/12/2018;3000,61;4694,38;7490,61;86,74;83,1;18,8;14,83;46,82;15,01;396,1;28,09;18,1;71,42;2416,62
24/12/2018;2973,78;4626,39;7261,5;85,86;81,63;18,77;14,51;46,82;15,01;387;27,61;17,99;70,5;2351,1
26/12/2018;2973,78;4626,39;7592,6;85,86;81,63;18,77;14,51;46,82;15,01;387;27,61;17,99;70,5;2467,7
27/12/2018;2937,36;4598,61;7666,84;84,8;82,1;18,54;14,51;45,27;14,59;385,5;27,22;17,5;70,64;2488,83
28/12/2018;2986,53;4678,74;7643,97;86,76;83,76;18,78;14,83;45,91;14,82;397,5;27,8;17,77;71,96;2485,74
31/12/2018;3001,42;4730,69;7710,44;87,04;83,96;18,86;14,91;45,91;14,82;411,6;27,82;17,96;72,02;2506,85
02/01/2019;2993,18;4689,39;7701,2;86,61;84,17;18,81;14,68;45,25;14,82;402,8;27,43;17,8;71,44;2510,03
03/01/2019;2954,66;4611,49;7504,21;86,66;81,21;18,65;14,97;44,78;14,93;380,7;27,44;17,68;71,2;2447,89
04/01/2019;3041,85;4737,12;7741,12;90,48;85,12;19,24;15,13;47,07;15,05;397,4;28,37;17,88;72,58;2531,94
07/01/2019;3033,64;4719,17;7763,19;90,95;83,56;19,15;15,29;47,16;15,07;396,4;28,42;17,77;72,22;2549,69
08/01/2019;3054,94;4773,27;7857,45;91,2;86,65;19,22;15,7;47,5;14,87;410,5;28,62;17,97;73,14;2574,41
09/01/2019;3070,24;4813,58;7897,68;90,97;89,68;19,35;15,85;48,92;14,77;420,1;28,51;18,1;72,9;2584,96
10/01/2019;3075,73;4805,66;7946,79;91,65;89,61;19,51;15,81;49,29;14,78;405,4;28,78;18,25;73,08;2596,64
11/01/2019;3070,04;4781,34;7940,44;91,73;88,38;19,56;15,72;48,91;14,74;405,9;28,86;17,72;72,98;2596,26
14/01/2019;3055,18;4762,75;7893,62;91,4;89,91;19,68;16,03;49,28;14,71;397,7;29,03;17,72;73,04;2582,61
15/01/2019;3068,05;4786,17;7919,1;91,28;92,31;19,74;15,91;49,44;14,69;394,3;29,01;17,81;73,46;2610,3
16/01/2019;3077,22;4810,74;7959,66;94,3;92,54;20,05;16,02;49,85;14,68;397;30,21;17,99;73,82;2616,1
17/01/2019;3069,35;4794,37;8027,7;92,38;91,76;20,1;16,02;48,94;14,59;397,5;28,5;17,99;74,38;2635,96
18/01/2019;3134,92;4875,93;8148,46;94,33;93,66;20,56;16,62;50,89;14,89;410;28,61;18,34;75,42;2670,71
21/01/2019;3125,07;4867,78;8148,46;93,9;94,5;20,49;16,41;50,72;14,53;412,9;28,28;18,17;74,74;2670,71
22/01/2019;3112,8;4847,53;8052,49;92,93;94,75;20,4;16,34;50,57;14,54;410;27,82;18,09;74,64;2632,9
23/01/2019;3112,13;4840,38;8079,77;93,75;93,81;20,27;17,47;50,28;14,46;412,7;27,57;18,1;74,84;2638,7
24/01/2019;3126,31;4871,96;8103,86;93,21;95,92;20,38;17,22;51,09;14,19;414,7;27,72;18,18;75,6;2642,33
25/01/2019;3163,24;4925,82;8137,99;95,58;96,51;20,41;17,46;52,57;14,1;421,2;28,62;18,07;76,84;2664,76
28/01/2019;3137,27;4888,58;8091,24;94,11;95,42;20,3;17,28;52,19;14,2;418,3;28,15;18,01;76,4;2643,85
29/01/2019;3153,42;4928,18;8115,68;93,96;96,05;20,36;17,39;52;14,29;418,4;28,14;18,24;76,88;2640
30/01/2019;3161,74;4974,76;8231,6;93,55;99;20,33;17,27;51,77;14,24;432,3;28,19;18,16;76,98;2681,05
31/01/2019;3159,43;4992,72;8252,36;91,15;100,22;20,25;17,29;51,66;14,19;437,5;27,14;18,42;76,88;2704,1
01/02/2019;3171,12;5019,26;8273,63;90,09;101,12;20,36;17,38;53,03;14,21;446,2;26,49;18,64;77,24;2706,53
04/02/2019;3165,2;5000,19;8328,22;89,04;101,4;20,39;17,23;52,17;14,16;442,1;25,75;18,31;76,76;2724,87
05/02/2019;3215,04;5083,34;8371,79;90,68;102;20,52;17,66;52,91;14,49;451,2;26,06;18,66;78,02;2737,7
06/02/2019;3212,75;5079,05;8361,56;92,36;102,08;20,57;18,08;51,95;14,34;444,7;26,5;18,4;77,52;2731,61
07/02/2019;3150,76;4985,56;8330,37;89,58;99,83;20,29;17,49;49,23;14,19;440,4;24,71;18,82;76,84;2706,05
08/02/2019;3135,62;4961,64;8320,88;88,62;99,94;20,11;17,49;48,01;14,14;440,9;24,02;18,57;76,2;2707,88
11/02/2019;3165,61;5014,47;8333,83;89,92;102;20,27;17,51;48,16;14,16;451;24,15;18,82;76,84;2709,8
12/02/2019;3190,75;5056,35;8437,87;90,81;102,78;20,36;17,79;49,39;14,16;465,8;24,51;18,85;78,12;2744,73
13/02/2019;3202,37;5074,27;8467,85;90,71;104,38;20,51;17,93;50,22;14,17;480;24,28;18,91;78,84;2753,03
14/02/2019;3182,66;5062,52;8453,13;89,37;107,18;20,37;17,76;49,3;14,15;468,2;23,79;18,85;79,1;2745,73
15/02/2019;3241,25;5153,19;8550,06;92,61;110,98;20,75;18,14;50,61;14,26;473,5;24,55;19,09;80,52;2775,6
18/02/2019;3244,79;5168,54;8550,06;93,45;111,26;20,78;17,99;50,4;14,38;475,4;25,18;19,16;80,46;2775,6
19/02/2019;3239,41;5160,52;8570,82;92,94;111,14;20,79;18,07;50,46;14,48;475,2;25,04;19,3;80,28;2779,76
20/02/2019;3259,49;5195,95;8589,99;93,58;111,12;21,16;17,9;51,76;14,58;474,5;25,32;19,42;81,04;2784,7
21/02/2019;3263,7;5196,11;8580,4;92,54;111,36;21,39;17,77;52,11;14,64;476,4;24,98;19,76;82,06;2774,88
22/02/2019;3270,55;5215,85;8618,16;92,71;113,7;21,64;17,95;52,2;14,68;480;25,34;19,61;82,36;2792,67
25/02/2019;3280,01;5231,85;8620,28;94,12;113,34;21,8;17,8;53,44;14,58;483,6;26,05;19,8;82,16;2796,11
26/02/2019;3289,32;5238,72;8606,03;94,32;113,12;21,83;17,76;53,15;14,5;486,5;25,77;19,91;82,96;2793,9
27/02/2019;3282,77;5225,35;8583,11;96,24;113,46;22,11;17,56;52,88;14,48;481,4;26,56;19,39;82,74;2792,38
28/02/2019;3298,26;5240,53;8567,61;98,17;113,6;22,3;18;52,66;14,49;480,1;27;19,3;83,92;2784,49
01/03/2019;3312,1;5265,19;8592,78;97,68;113,9;22,53;17,71;53,28;14,53;495,5;27,04;19,36;83,16;2803,69
04/03/2019;3317,12;5286,57;8544,2;97,51;114,02;22,46;17,37;53,48;14,59;494,5;27,22;19,44;83,52;2792,81
05/03/2019;3327,19;5297,52;8521,44;96,79;113,24;22,29;17,35;52,91;14,69;493,4;27,03;19,47;83,78;2789,65
06/03/2019;3324,67;5288,81;8484,29;97,02;113,72;22,36;17,45;52,2;14,69;489;27,11;19,52;83,68;2771,45
07/03/2019;3308,85;5267,92;8429,15;93,8;112,74;22,23;17,48;50,44;14,87;487;25,94;19,7;84,02;2748,93
08/03/2019;3283,6;5231,22;8420,47;92,03;111,52;21,99;17,12;50,08;14,87;486,8;25,3;19,69;84,36;2743,07
11/03/2019;3304,44;5265,96;8511,18;93,93;112,96;22,17;17,3;50,75;14,97;487,5;26,36;19,81;84,82;2783,3
12/03/2019;3303,95;5270,25;8491,46;93,57;114,58;22,15;17,25;50,56;15,01;487,6;26,3;19,93;84,04;2791,52
13/03/2019;3323,45;5306,38;8543,86;95,06;116,88;22,31;17,14;50,88;15,11;490,5;26,73;19,93;84;2810,92
14/03/2019;3342,03;5349,78;8539,52;95,71;117;22,47;17,15;50,97;15,19;494,6;27;20,04;85,82;2808,48
15/03/2019;3386,08;5405,32;8563,57;96,78;117,68;22,8;16,93;51,67;15,46;496,3;27,3;20,05;86,28;2822,48
18/03/2019;3387,94;5412,83;8593,47;98,32;118;22,8;16,97;51,1;15,65;496;27,97;20,12;86,76;2832,94
19/03/2019;3409;5425,9;8543,5;98,51;119;22,85;17,05;52,86;15,69;509,4;27,98;20,28;85,88;2832,57
20/03/2019;3372,38;5382,66;8492,88;96,96;117,86;22,68;17,04;51,72;15,67;502,8;27,24;19,99;85,84;2824,23
21/03/2019;3367,4;5378,85;8580,07;95,32;118,56;22,61;17,01;51,5;15,8;500;26,58;20,16;86,08;2854,88
22/03/2019;3305,73;5269,92;8451,46;92,41;114,6;22,33;16,9;50,5;15,65;492,2;25,53;19,97;84,84;2800,71
25/03/2019;3300,48;5260,64;8442,79;92,21;114,04;22,3;16,46;50,75;15,55;497,4;25,4;19,76;84,88;2798,36
26/03/2019;3319,53;5307,38;8502,52;91,75;116,34;22,37;16,53;50,39;15,64;504,2;25,48;19,85;86,04;2818,46
27/03/2019;3322,04;5301,24;8504,98;93,45;115,48;22,48;16,72;51,35;15,64;502;25,97;19,9;86,24;2805,37
28/03/2019;3320,29;5296,54;8530,74;92,41;116,26;22,26;16,28;51,09;15,53;503,4;25,47;19,81;85,56;2815,44
29/03/2019;3351,71;5350,53;8598,46;93,25;117,9;22,43;16,65;52,25;14,8;511,2;25,78;19,93;86,72;2834,4
01/04/2019;3385,38;5405,53;8703,81;95,86;117,76;22,71;16,77;54,4;14,83;522,1;26,53;20,02;87,5;2867,19
02/04/2019;3395,7;5423,47;8686,6;96,11;117,22;22,97;16,64;54,95;14,82;526,4;26,62;20,03;88;2867,24
03/04/2019;3435,56;5468,91;8696,55;97,66;118,54;23,34;16,75;55,49;14,95;524,2;26,85;20,39;89,36;2873,4
04/04/2019;3441,93;5463,8;8733,61;98,36;117,82;23,37;16,86;56,22;15,05;522,5;26,98;20,39;88,86;2879,39
05/04/2019;3447,47;5476,2;8765,64;98,03;118,68;23,25;16,74;56,01;14,98;530,1;26,65;20,45;89,3;2892,74
08/04/2019;3438,06;5471,78;8741,79;97,32;120,74;23,25;16,75;55,97;14,97;526,6;26,52;20,3;88,82;2895,77
09/04/2019;3417,22;5436,42;8686,81;97,42;118,5;23,16;16,39;55,23;14,97;517,8;26,6;20,33;88;2878,2
10/04/2019;3424,65;5449,88;8693,67;96,73;116,5;23,18;16,22;55,06;14,93;523,6;26,26;20,53;89,44;2888,21
11/04/2019;3435,34;5485,72;8717,36;98,29;117,5;23,28;16,44;55,45;14,86;535,3;26,93;20,55;89,5;2888,32
12/04/2019;3447,83;5502,7;8807,05;101,02;118,6;23,34;16,78;56,67;14,83;530,4;28;20,46;89,66;2907,41
15/04/2019;3450,46;5508,73;8779,35;101,62;117,24;23,45;16,87;56,49;14,95;531,6;27,99;20,67;89,3;2905,58
16/04/2019;3463,36;5528,67;8774,82;102,7;117,92;23,55;17;56,95;14,95;532,9;28,54;21,07;89,8;2907,06
17/04/2019;3477,73;5563,09;8795,36;103,6;119,04;23,7;16,77;58,08;14,78;537,5;29;21,25;89,68;2900,45
18/04/2019;3499,23;5580,38;8830,42;103,54;120,24;23,74;16,72;59,31;14,89;510,4;29,02;21,05;89,36;2905,03
22/04/2019;3499,23;5580,38;8816,58;103,54;120,24;23,74;16,72;59,31;14,89;510,4;29,02;21,05;89,36;2907,97
23/04/2019;3503,85;5591,69;8853,55;101,89;122,8;23,72;16,68;59,11;15;531,6;28,28;21,22;88,3;2933,68
24/04/2019;3502,63;5576,06;8869,8;100,15;122,2;23,65;16,76;58,44;14,82;533,1;27,52;21,12;89,9;2927,25
25/04/2019;3491,92;5557,67;8796,57;99,45;121,9;23,7;17,35;57,7;14,92;529,3;27,54;21,2;88,7;2926,17
26/04/2019;3500,41;5569,36;8823,73;99,76;121,86;23,65;17,28;58,3;14,96;529,4;27,7;21,22;89,32;2939,88
29/04/2019;3501,94;5580,98;8800,78;101,08;123,02;23,68;17,19;58,14;14,95;525;28,43;21,16;89,2;2943,03
30/04/2019;3514,62;5586,41;8839,52;100,73;121,88;23,75;17,37;58,34;14,91;527;28,22;21,06;90,02;2945,83
01/05/2019;3514,62;5586,41;8751,33;100,73;121,88;23,75;17,37;58,34;14,91;527;28,22;21,06;90,02;2923,73
02/05/2019;3488,93;5538,86;8750,32;100,54;119,98;22,63;17,33;58,61;14,99;520,2;28,38;21,27;89,18;2917,52
03/05/2019;3502,48;5548,84;8833,84;100,18;119,56;23,07;17,17;58,54;14,92;526;28,7;21,44;88,38;2945,64
06/05/2019;3462,95;5483,52;8799,73;98,68;119,7;22,82;17,12;57,34;14,89;513;28,18;21,21;87,54;2932,47
07/05/2019;3401,16;5395,75;8654,69;96,36;117,54;22,51;17,58;56,62;14,86;507,2;27,09;21,6;86,62;2884,05
08/05/2019;3417,26;5417,59;8631,4;96,38;118,8;22,35;17,62;57,3;14,93;515,7;26,9;21,07;86,64;2879,42
09/05/2019;3350,71;5313,16;8600,98;93,72;116,8;22,11;17,5;55,65;14,85;501,6;26,29;20,67;85,22;2870,72
10/05/2019;3361,05;5327,44;8640,08;93,83;117,5;22,1;17,53;53,89;14,91;507,1;26,09;20,7;85,84;2881,4
13/05/2019;3320,78;5262,57;8475,82;92,13;115,52;21,96;17,32;52,12;14,64;491;25,51;20,82;85,08;2811,87
14/05/2019;3364,38;5341,35;8536,38;93,16;119;22,15;17,5;52,75;14,87;508,5;25,8;19,98;87;2834,41
15/05/2019;3385,78;5374,26;8563,1;92,58;120,88;22,25;17,61;54,3;14,87;516,6;25,63;20,1;88,38;2850,96
16/05/2019;3438,56;5448,11;8641,82;94,31;122,5;22,61;17,55;54;15,21;521,9;26;20,13;89,2;2876,32
17/05/2019;3425,64;5438,23;8605,91;93,34;121;22,61;17,35;53,36;15,21;522;25,72;20,09;89,48;2859,53
20/05/2019;3369,78;5358,59;8585,19;91,15;119,08;22,42;17,06;52,02;15,29;503,2;25,09;20,02;88,92;2840,23
21/05/2019;3386,51;5385,46;8634,75;91,62;118,26;22,58;17,12;52,12;15,12;510,1;25,24;20,26;89,4;2864,36
22/05/2019;3386,72;5378,98;8593,4;90,32;118,22;22,44;17,06;50,83;15,09;508,5;25,03;20,35;89,42;2856,27
23/05/2019;3327,2;5281,37;8516,65;88,83;114,88;22,16;16,86;47,33;15,05;491,2;24,6;20,09;88,42;2822,24
24/05/2019;3350,7;5316,51;8523,01;89,23;116,54;22,31;16,68;47,43;15,07;482,7;24,66;20,39;90,04;2826,06
27/05/2019;3364,04;5336,19;8523,01;88,97;116,84;22,38;16,77;47,7;15,22;485,95;23,05;20,68;90,44;2826,06
28/05/2019;3348,86;5312,69;8426,17;88,64;116,32;22,2;16,9;47,68;15,26;479,25;22,6;20,76;89,6;2802,39
29/05/2019;3297,81;5222,12;8349,1;87,26;114,38;22,06;16,83;47,23;15,16;461,1;22,55;20,54;88,08;2783,02
30/05/2019;3318,15;5248,91;8356,25;87,83;115,24;22,17;16,87;47,3;15,2;474,55;22,57;20,52;88,82;2788,86
31/05/2019;3280,43;5207,63;8253,53;86,36;114,86;22,08;16,84;46,44;15,11;465,95;22,46;20,71;88,46;2752,06
03/06/2019;3300,22;5241,46;8272,52;85,92;117,16;21,8;16,92;46,66;15,22;466,55;22,4;20,94;88,94;2744,45
04/06/2019;3333,49;5268,26;8441,96;88,3;118,48;22,29;17,03;48,58;15,23;468,45;22,72;20,65;89,24;2803,27
05/06/2019;3339,95;5292;8531,34;87,44;118,7;22,2;16,9;48,05;15,3;471,4;22,42;20,99;89,32;2826,15
06/06/2019;3338,41;5278,43;8551,07;86,2;117,96;22,17;16,52;47,32;15,35;470,95;22,31;21,04;89,14;2843,49
07/06/2019;3378,38;5364,05;8603,27;86,11;120,92;22,4;16,78;47,61;15,39;479,6;22,11;21,34;90,28;2873,34
10/06/2019;3386,45;5382,5;8628,18;87,53;121,06;22,42;16,99;47,61;15,39;481,75;22,27;21,29;90,54;2886,73
11/06/2019;3401,1;5408,45;8609,35;87,54;123,4;22,66;17,16;48,47;15,33;490,6;22,3;21,11;90,66;2885,72
12/06/2019;3386,63;5374,92;8628,38;86,51;122,28;22,6;17,22;48,09;15,47;487,15;21,85;21,15;90,16;2879,84
13/06/2019;3390,5;5375,63;8672,52;86,4;122,66;22,69;17,25;48,18;15,46;485;21,48;21,15;89,58;2891,64
14/06/2019;3379,19;5367,62;8674,91;85,75;122,42;22,61;17,11;47,42;15,39;486,45;21,24;21,25;89,58;2886,98
17/06/2019;3383,21;5390,95;8653,93;85,7;125;22,93;17,2;47,32;15,35;494,25;21,13;21,26;89,9;2889,67
18/06/2019;3452,89;5509,73;8741,3;87,02;125,46;23,12;17,27;48,66;15,58;514,2;21,57;21,58;91,6;2917,75
19/06/2019;3454,7;5518,45;8765,77;88,48;123;23,18;17,21;49,2;15,52;508,2;22,05;21,42;92,68;2926,46
20/06/2019;3468,08;5535,57;8836,2;86,93;123,46;23,12;16,79;49,37;15,45;513;21,73;21,45;92,68;2954,18
21/06/2019;3466,92;5528,33;8825,05;86,59;122,78;23,26;17;49,62;15,41;516,2;22,05;21,52;91,04;2950,46
24/06/2019;3455,57;5521,71;8795,63;86,01;123,26;23,3;17,04;47,76;15,36;518;21,57;21,65;91,7;2945,35
25/06/2019;3444,36;5514,57;8731,74;85,57;125,18;23,12;16,44;47,59;15,36;510,6;21,43;21,6;92,06;2917,38
26/06/2019;3442,95;5500,72;8713,11;86,83;125,54;23,16;16,68;48,12;15,27;510,2;21,77;21,44;90,38;2913,78
27/06/2019;3442,38;5493,61;8740,44;87,48;123,88;23;16,92;48,3;15,17;515,6;21,99;21,26;89,74;2924,92
28/06/2019;3473,69;5538,97;8796,83;88,14;124,68;23,1;16,98;48,93;15,21;520,1;22,22;21,42;90,06;2941,76
